Média (pesos);RC;Área Aberta;Vegetação Secundária;BR 163;Proximidade a área urbana;Estradas vicinais;Tamanho dos imóveis;Imóveis certificados;Declividade;Rios ;Assentamento;Embargo;Floresta;Unidade de Conservação;Terra Indígena;;;
560;0,095851363;0,207217629;0,140335576;0,152378128;0,096113881;0,082081828;0,072246168;0,070936195;0,045404122;0,043630025;0,030045429;0,024761678;0,015384893;0,010709433;0,008755016;;;
360;0,095848334;0,20015098;0,149654499;0,14550933;0,092469415;0,092527584;0,073391693;0,06664507;0,043759068;0,043951603;0,030777394;0,025816059;0,015431089;0,010962169;0,008954047;;;
83;0,095846228;0,205538507;0,145471817;0,140671571;0,097526832;0,083994253;0,078163262;0,069401159;0,045494618;0,04412951;0,031317832;0,023419127;0,015016245;0,011126357;0,008728911;;;
667;0,095845864;0,194255148;0,145214379;0,144036482;0,112752808;0,086404911;0,070263418;0,066471113;0,044600646;0,044360164;0,031820951;0,024956698;0,014972169;0,010965674;0,00892544;;;
192;0,095844953;0,208293528;0,151243669;0,142207561;0,100295692;0,084686261;0,067871443;0,065531819;0,045159858;0,045457039;0,030487508;0,024479099;0,014655508;0,010960745;0,00867027;;;
200;0,095842403;0,195856609;0,148056927;0,145129183;0,097934218;0,087296911;0,07620354;0,069222432;0,044405931;0,045287342;0,029587937;0,025603513;0,01559628;0,011025386;0,00879379;;;
905;0,095832912;0,194818535;0,15449486;0,149542565;0,094040421;0,084295774;0,072957554;0,069199426;0,046901402;0,042007077;0,031993114;0,024794238;0,01504934;0,010899388;0,009006307;;;
401;0,095822398;0,204201724;0,14599722;0,138583635;0,1037229;0,081454167;0,081478681;0,06404014;0,045248748;0,044135836;0,03107365;0,025226079;0,014962756;0,010996742;0,008877724;;;
322;0,095804205;0,20564418;0,148720522;0,144262371;0,09299493;0,087794277;0,076109068;0,066345233;0,044761788;0,041498421;0,032587785;0,024727997;0,014866845;0,010700145;0,008986437;;;
29;0,095801476;0,198139936;0,147990218;0,146091236;0,094723728;0,082053081;0,085764721;0,065051065;0,045414681;0,043974191;0,030884563;0,02443283;0,015617664;0,011042479;0,008819609;;;
542;0,095799323;0,196618024;0,15312751;0,146330268;0,092116226;0,086425152;0,078060258;0,066526555;0,044930742;0,044586425;0,030991609;0,025259892;0,0151515;0,011190642;0,008685197;;;
356;0,09579478;0,20473046;0,138237293;0,149375169;0,101092143;0,087598419;0,073857937;0,06759833;0,044726415;0,043866854;0,029444152;0,025170798;0,014728688;0,010926482;0,00864686;;;
799;0,095783586;0,20297594;0,147343547;0,145623841;0,095204907;0,079392232;0,078947963;0,067561833;0,04397661;0,046556731;0,031927164;0,025539267;0,014991214;0,011271471;0,00868728;;;
90;0,095778166;0,197550099;0,148011383;0,144254586;0,099594888;0,094502863;0,074217775;0,06296176;0,044826134;0,0438012;0,031187479;0,02455789;0,014686965;0,010974131;0,008872846;;;
369;0,095776692;0,205872985;0,142998353;0,149957715;0,096295345;0,086051589;0,071026104;0,067751645;0,045517889;0,043227252;0,0316677;0,024660787;0,015112333;0,01113784;0,008722462;;;
975;0,09577616;0,201487072;0,14583432;0,145630081;0,097856992;0,091361179;0,075577235;0,063390903;0,045029313;0,043388997;0,030513259;0,025057628;0,01533216;0,010901731;0,008639129;;;
748;0,095759883;0,193194651;0,143326433;0,149301166;0,100016845;0,084240545;0,08054786;0,066965084;0,044346638;0,046359809;0,031907904;0,024816149;0,0149553;0,011192479;0,008829137;;;
811;0,095750672;0,206711571;0,145137897;0,146209852;0,095267194;0,08447177;0,072661008;0,069522924;0,046472601;0,043282773;0,031328398;0,024410673;0,015015125;0,010859864;0,008648349;;;
540;0,09574367;0,198922444;0,144788264;0,149753006;0,097873368;0,087707476;0,07330709;0,065764472;0,045061172;0,043908279;0,032092621;0,025618041;0,014992802;0,011348377;0,008862585;;;
924;0,095731603;0,198878434;0,140040119;0,149749829;0,095930872;0,08432387;0,082711202;0,066146619;0,046583686;0,043532896;0,032035903;0,025233508;0,014959913;0,010881518;0,008991633;;;
475;0,095724737;0,193387556;0,145269336;0,152388651;0,101152509;0,08194835;0,075123447;0,069073072;0,04747359;0,041677168;0,031525578;0,025678996;0,015344755;0,011033241;0,008923751;;;
50;0,095714587;0,203108985;0,141460489;0,150403239;0,098410948;0,089160202;0,070424687;0,066578063;0,045984839;0,043490773;0,031840573;0,024827758;0,014419822;0,010968996;0,008920626;;;
521;0,095710422;0,202579298;0,142731935;0,150541567;0,099013796;0,082618742;0,077315278;0,065555556;0,045394576;0,042882368;0,031402589;0,024632347;0,015360105;0,010887904;0,009083939;;;
553;0,095688082;0,206557169;0,146268396;0,143994261;0,097276464;0,08349111;0,074324953;0,067765096;0,043995832;0,044963493;0,031204805;0,024988461;0,014890263;0,011359102;0,008920595;;;
118;0,095665938;0,203114515;0,15079292;0,140130286;0,100267142;0,082153442;0,075060404;0,067941685;0,044905673;0,045268841;0,030302409;0,025065237;0,014982062;0,011272112;0,008743271;;;
548;0,095660007;0,193530204;0,147714902;0,152517782;0,101031109;0,084347615;0,076114908;0,064708792;0,045349006;0,043201642;0,031232201;0,024826245;0,015735604;0,010856178;0,008833813;;;
237;0,095658792;0,203166426;0,144105225;0,141682162;0,105830791;0,083676183;0,074234781;0,067684648;0,045322173;0,045126897;0,030084227;0,024916423;0,014853633;0,010560514;0,008755918;;;
602;0,095652809;0,190704799;0,144809298;0,15134279;0,10557445;0,087495813;0,072098061;0,070002369;0,044857163;0,041724164;0,032261416;0,02494319;0,014579688;0,010781685;0,008825114;;;
839;0,095632962;0,197772986;0,150027047;0,152141557;0,095939887;0,08787944;0,069909406;0,066840994;0,044458624;0,044120403;0,030640246;0,025283966;0,015437245;0,010648031;0,008900167;;;
385;0,095630701;0,195396332;0,146539006;0,144070092;0,105000501;0,088661462;0,073286365;0,064326969;0,045893724;0,045272316;0,031805496;0,024506133;0,015399421;0,010888057;0,008954126;;;
246;0,095628938;0,206130642;0,149090547;0,144868522;0,095539765;0,087712757;0,072196837;0,065990228;0,045727107;0,041634678;0,031506801;0,024973363;0,015014631;0,010648708;0,008965414;;;
562;0,095616066;0,201997467;0,138574215;0,156570354;0,092305196;0,087704726;0,079077531;0,064130755;0,04435924;0,044624776;0,031358237;0,024077051;0,01545254;0,010687442;0,009080469;;;
430;0,09561138;0,196906418;0,147035456;0,146974973;0,105221034;0,085608243;0,072593196;0,065722448;0,04553655;0,043284838;0,03151081;0,025267392;0,014410764;0,011063878;0,008864;;;
854;0,09560716;0,191218795;0,150343011;0,150452537;0,099426477;0,083915512;0,077079767;0,067453438;0,045336921;0,04313268;0,030656189;0,026017205;0,014862449;0,01128514;0,00881988;;;
351;0,095603247;0,204577623;0,147696153;0,143012781;0,096597076;0,089185949;0,075724611;0,065030103;0,045082491;0,042440262;0,030398992;0,025931542;0,014502807;0,010932148;0,008887463;;;
147;0,095600895;0,202370152;0,14398521;0,147502755;0,096065241;0,085590106;0,075219365;0,066579882;0,046583361;0,044434943;0,031283273;0,025012787;0,015164964;0,011382725;0,008825235;;;
575;0,095590813;0,195004811;0,151022801;0,146081748;0,096287697;0,092884371;0,073568566;0,066000212;0,045919125;0,042250162;0,031479901;0,024227939;0,015429766;0,010939358;0,008903542;;;
915;0,095585214;0,192495636;0,144561759;0,150597006;0,100040542;0,089837045;0,076391986;0,064998847;0,045670195;0,043695681;0,031598134;0,025187796;0,015355128;0,010768842;0,008801403;;;
119;0,095585185;0,198679712;0,145489987;0,148940659;0,091357494;0,087236704;0,078500067;0,067457842;0,046705506;0,043096909;0,031889424;0,025765057;0,014996833;0,011093391;0,008790414;;;
988;0,095554902;0,201637257;0,144374933;0,141146443;0,102716568;0,083628138;0,076473361;0,068352832;0,045391976;0,044320925;0,032101746;0,026012837;0,014298207;0,010748068;0,008796709;;;
80;0,095539321;0,199833606;0,139957043;0,148545363;0,099805663;0,084669604;0,080879889;0,064845058;0,045582815;0,043978217;0,031921196;0,02493379;0,01532307;0,010792794;0,00893189;;;
535;0,095524161;0,203230404;0,145663333;0,146344582;0,100964089;0,086500607;0,072869425;0,06441307;0,044266599;0,044981681;0,030838827;0,02479238;0,015115757;0,011362615;0,00865663;;;
3;0,095513153;0,203574647;0,148169852;0,147395052;0,093380962;0,086780039;0,070749149;0,068226347;0,047023594;0,043503704;0,031865267;0,024908769;0,014888275;0,010701116;0,008833226;;;
513;0,095507102;0,199006188;0,151883345;0,139075013;0,107143991;0,083813377;0,072991491;0,064899407;0,046304775;0,044936898;0,030765588;0,024186494;0,015101615;0,011208292;0,008683527;;;
764;0,095506434;0,207162989;0,139646502;0,141494872;0,107226726;0,08681763;0,071318118;0,069440649;0,044344326;0,042552332;0,030219146;0,024638621;0,01530655;0,011186829;0,008644711;;;
185;0,095490823;0,199833175;0,152309557;0,144083889;0,095763731;0,08396068;0,077350647;0,065990819;0,043847794;0,044921768;0,031989598;0,024687375;0,015012072;0,011281827;0,008967069;;;
928;0,09546649;0,20004592;0,146833415;0,152633588;0,094429772;0,086602291;0,070068743;0,06921032;0,044995628;0,043330893;0,032204533;0,024344696;0,015327338;0,011051584;0,008921278;;;
324;0,095463444;0,202524738;0,146210181;0,143542445;0,10515646;0,084881843;0,073045272;0,06446534;0,046222826;0,04240832;0,030911049;0,025265123;0,015338253;0,011189628;0,008838524;;;
961;0,095432941;0,199099855;0,148442182;0,141050869;0,102388387;0,0873156;0,073582171;0,071142206;0,044089792;0,043376532;0,029841908;0,02452586;0,015240529;0,0110953;0,008808809;;;
346;0,095418253;0,20502599;0,151524684;0,141781304;0,096837036;0,083769319;0,076692313;0,06526794;0,045282954;0,043421499;0,030733077;0,024520353;0,015394259;0,01102247;0,008726801;;;
77;0,095415051;0,208942427;0,139001075;0,145531126;0,100530122;0,081330186;0,078871982;0,065940816;0,045918887;0,042269518;0,031777804;0,02505219;0,015034669;0,011087025;0,008712173;;;
642;0,09539862;0,200682286;0,136438288;0,153535206;0,095151914;0,092955109;0,077762096;0,064072986;0,045710974;0,042000913;0,031042716;0,02625473;0,014583542;0,010995031;0,008814209;;;
361;0,095398046;0,2005948;0,138671622;0,157928833;0,097114636;0,084060466;0,077799074;0,064924573;0,044143191;0,044383508;0,031193718;0,024340623;0,015049926;0,011022913;0,008772116;;;
395;0,095396953;0,203476335;0,147712628;0,140485485;0,099159744;0,086828202;0,079361585;0,064303645;0,045826128;0,042437602;0,031028431;0,024392761;0,015189757;0,010943609;0,008854088;;;
216;0,095386509;0,203841886;0,146206952;0,145162621;0,096093705;0,091898981;0,073134979;0,063626352;0,045267014;0,043608311;0,031874134;0,024860938;0,014628728;0,010838605;0,008956794;;;
967;0,095361993;0,204428008;0,149798787;0,143142368;0,100119274;0,083306905;0,070618249;0,069106018;0,045755498;0,04371171;0,030745322;0,024701959;0,014949322;0,010893726;0,008722855;;;
406;0,095346138;0,200919685;0,156633598;0,144672498;0,094911617;0,087023009;0,07030064;0,066028607;0,043343349;0,044041806;0,032320543;0,024918176;0,014860542;0,011087687;0,008938244;;;
61;0,095335085;0,196741672;0,147185372;0,147062125;0,103297877;0,086969569;0,075834594;0,063752441;0,045504258;0,042326034;0,030922797;0,025323501;0,015067309;0,011142306;0,008870145;;;
514;0,095327752;0,203930869;0,151539277;0,143583585;0,094456517;0,085788856;0,074148377;0,06609304;0,044894355;0,044202594;0,030615121;0,026034811;0,014783534;0,011151601;0,008777464;;;
317;0,095312982;0,2018902;0,140560729;0,148250165;0,101923484;0,088901874;0,070287271;0,068286684;0,044573124;0,044358705;0,031574959;0,024688449;0,014764224;0,011135537;0,008804595;;;
939;0,095306569;0,20659298;0,145691026;0,141035813;0,094231668;0,088472422;0,081049385;0,062476595;0,045300075;0,043138533;0,032358335;0,025094491;0,014357145;0,011370503;0,008831027;;;
625;0,095302932;0,198436369;0,14555903;0,148637379;0,102709594;0,085222229;0,075270978;0,066093147;0,044839018;0,043188879;0,031123981;0,02467425;0,015095018;0,010455241;0,008694887;;;
437;0,095297531;0,200283365;0,148097397;0,145969488;0,096430945;0,089058034;0,073781917;0,066949837;0,045134605;0,043535125;0,031049546;0,024434212;0,015193537;0,011311707;0,008770286;;;
683;0,095294437;0,193251311;0,142135931;0,153782809;0,095387746;0,090800173;0,079051366;0,064395569;0,046554132;0,043048589;0,031868573;0,024790498;0,014996657;0,011043324;0,008893323;;;
153;0,095294274;0,200397675;0,134135873;0,160678014;0,097145661;0,08750481;0,074301922;0,0674503;0,04488655;0,041708662;0,031251098;0,025329332;0,01510096;0,011106824;0,009002319;;;
290;0,09529115;0,197287144;0,146127182;0,142673499;0,104059659;0,08549789;0,075813344;0,068372759;0,0436612;0,044868335;0,032651348;0,024187017;0,015087576;0,010998617;0,00871443;;;
901;0,095287431;0,200087918;0,149510449;0,146023219;0,090194518;0,091005418;0,078923206;0,063588755;0,044708121;0,04522299;0,030980349;0,025104906;0,015294316;0,010615841;0,008739993;;;
752;0,09526331;0,198486918;0,148208063;0,145410384;0,098456981;0,088526544;0,075103532;0,064142797;0,046173857;0,04406436;0,030792556;0,025349291;0,015210966;0,011170316;0,008903435;;;
329;0,095260813;0,201842112;0,148409562;0,142557296;0,101177051;0,083922451;0,078156748;0,064717141;0,045162307;0,044063087;0,030353682;0,024770617;0,015110068;0,010961262;0,008796616;;;
586;0,095258404;0,20377664;0,13584385;0,15386932;0,099239171;0,085833475;0,076080332;0,065441156;0,044490089;0,044954663;0,030883024;0,02515861;0,014501158;0,010978566;0,008949944;;;
30;0,095252091;0,198359917;0,147000331;0,150102922;0,098312947;0,086113134;0,07381012;0,067253239;0,046081999;0,042183735;0,031810253;0,023939085;0,015076889;0,010932891;0,009022538;;;
191;0,095226504;0,198681475;0,139700615;0,154580602;0,102871543;0,083214279;0,077289439;0,063413869;0,047394794;0,042656324;0,030572965;0,024204629;0,015249667;0,011352127;0,008817671;;;
609;0,095197752;0,195477222;0,13795395;0,151776503;0,099722122;0,088898586;0,077050386;0,068569605;0,045341207;0,044162813;0,03043538;0,026133504;0,014604016;0,011071214;0,008803491;;;
307;0,095189062;0,20098454;0,146257472;0,146356204;0,095897647;0,087195882;0,078276859;0,064860725;0,044741531;0,043595021;0,031330432;0,025566494;0,015117484;0,010869849;0,00894986;;;
843;0,095188324;0,199569784;0,143941493;0,14645073;0,097407419;0,089822198;0,072681272;0,07080259;0,042676172;0,04606578;0,030688367;0,025009113;0,015000948;0,011050968;0,008833166;;;
926;0,095181225;0,198924022;0,147037311;0,14808865;0,100957667;0,084489096;0,07413639;0,067720991;0,04618339;0,042870887;0,030456799;0,024113707;0,015565102;0,010780651;0,008675338;;;
583;0,095175259;0,200214835;0,152263423;0,144930576;0,097280071;0,084219791;0,071350241;0,067692383;0,044163197;0,045951216;0,031145468;0,025270594;0,015323721;0,0113171;0,008877385;;;
309;0,095154612;0,200171817;0,153036058;0,14073248;0,103275863;0,084750821;0,069883609;0,067358963;0,044834563;0,044774444;0,03164689;0,024927873;0,014902908;0,010939163;0,008764549;;;
403;0,095141064;0,204446414;0,143219716;0,143177607;0,101425705;0,083999983;0,076884384;0,064753607;0,044731277;0,045173758;0,031101138;0,025841391;0,015469796;0,011002504;0,008772722;;;
27;0,095134315;0,198643745;0,148753301;0,143996818;0,10265177;0,080974151;0,079040553;0,065305882;0,046315073;0,043279567;0,031292885;0,024647485;0,015157969;0,010950792;0,008990007;;;
43;0,095131572;0,200162577;0,145550915;0,151823151;0,101404321;0,08601866;0,072250773;0,066209015;0,042101157;0,043995489;0,031792872;0,024690897;0,014609774;0,010755924;0,008634473;;;
71;0,095121161;0,205284371;0,144742795;0,141602463;0,1020855;0,080831003;0,078249733;0,066991422;0,045316487;0,044400413;0,031084137;0,02491542;0,014851439;0,010833677;0,00881114;;;
738;0,095074878;0,20209212;0,148192222;0,147056546;0,095734272;0,084590932;0,080423545;0,063604936;0,044016448;0,043034932;0,03153606;0,025080505;0,015121964;0,010637451;0,008878067;;;
855;0,095064846;0,19674843;0,14255421;0,151817102;0,102184433;0,084996774;0,079138331;0,062657778;0,044719582;0,043996562;0,030967115;0,02486195;0,015451926;0,01093339;0,008972416;;;
666;0,095048347;0,197491209;0,14145093;0,156421113;0,102056252;0,082187096;0,073758517;0,066935208;0,044399066;0,044574878;0,03065687;0,024915199;0,015393163;0,01094137;0,008819129;;;
359;0,095045546;0,199968331;0,14737931;0,146451356;0,095241099;0,086234076;0,079266206;0,064231708;0,046123331;0,044138356;0,031392273;0,024973745;0,014781054;0,011039603;0,008779551;;;
229;0,095045052;0,202955544;0,135377519;0,157118213;0,100830747;0,08196115;0,073009122;0,06923487;0,044180095;0,044524823;0,031011479;0,02518655;0,014902375;0,010719754;0,008987759;;;
88;0,095043485;0,196879957;0,151215485;0,145329335;0,103372609;0,083665121;0,072560657;0,067738734;0,045528738;0,042861178;0,030625272;0,025349494;0,015060884;0,011021213;0,008791323;;;
69;0,095030708;0,208620922;0,13959831;0,143028935;0,098276571;0,088348108;0,073570544;0,067707702;0,045399993;0,04299029;0,03190921;0,024920971;0,015391288;0,011430971;0,008806183;;;
225;0,095028004;0,195008244;0,148017249;0,147220959;0,100158406;0,081755014;0,077479794;0,068281704;0,046441106;0,043518433;0,031203881;0,025941184;0,014969348;0,010963892;0,009040786;;;
149;0,09502051;0,20762917;0,139162273;0,155348573;0,091687544;0,083843458;0,077465705;0,066488294;0,045142824;0,042430784;0,031599344;0,024714551;0,01504024;0,010739844;0,008707398;;;
161;0,095020052;0,203329583;0,144646737;0,150732563;0,098246205;0,083842736;0,07431076;0,066410322;0,044447206;0,0424026;0,030918275;0,025693085;0,015173255;0,010982733;0,008863941;;;
468;0,095015997;0,201904334;0,143855632;0,14648015;0,098385701;0,088557882;0,072113694;0,070044552;0,044294816;0,04417338;0,030214648;0,025216104;0,014993378;0,01113551;0,00863022;;;
451;0,095013344;0,207496256;0,145524583;0,13684982;0,102743686;0,088116461;0,07199896;0,065168091;0,046081928;0,045340137;0,030864424;0,025302649;0,01483779;0,010788736;0,008886478;;;
240;0,094999147;0,19507618;0,150278102;0,149636759;0,099028033;0,089535258;0,071976233;0,065669095;0,044840859;0,043183951;0,031279858;0,025166756;0,01481538;0,010662319;0,008851218;;;
577;0,094998965;0,195470906;0,149345255;0,140535323;0,105232954;0,087209813;0,079146216;0,062926468;0,046343512;0,04320985;0,031429778;0,024408612;0,014846348;0,011080341;0,008814625;;;
647;0,094996165;0,200782352;0,146506765;0,145420636;0,102903511;0,087825751;0,069804569;0,068777607;0,045599746;0,042412659;0,030908891;0,024671875;0,014864622;0,010783289;0,008737725;;;
699;0,094994701;0,198762747;0,144311541;0,149957098;0,094691621;0,087208534;0,075694338;0,069096669;0,044716572;0,044291533;0,031608735;0,024602446;0,015168995;0,010895193;0,008993978;;;
58;0,094986708;0,19530216;0,145229526;0,143493446;0,104484692;0,087008748;0,078675519;0,065711723;0,045087714;0,044111345;0,030127849;0,025478155;0,015147069;0,01133307;0,008808984;;;
419;0,094953275;0,200110724;0,142766542;0,139260345;0,105258517;0,087763422;0,075934433;0,069603904;0,045199522;0,042952071;0,030716727;0,025511673;0,015317234;0,010888009;0,008716876;;;
639;0,094952389;0,197641332;0,147571754;0,146206588;0,092059791;0,09037613;0,080894889;0,064716509;0,046410838;0,043830928;0,03013567;0,025334222;0,014829054;0,011144422;0,008847874;;;
552;0,094935681;0,194348608;0,151442519;0,142495657;0,096677066;0,084808077;0,08474817;0,066719911;0,043426986;0,044659853;0,031202904;0,024601517;0,014958018;0,011106074;0,008804641;;;
287;0,094920195;0,196153584;0,142594813;0,153936262;0,09805101;0,084510673;0,076804066;0,067061183;0,04564518;0,043822004;0,030337491;0,026153751;0,015304905;0,010760864;0,008864214;;;
148;0,094902427;0,201793447;0,143508216;0,148556375;0,090844214;0,085928952;0,079188677;0,068253749;0,045402613;0,045423261;0,030886504;0,024895758;0,015633319;0,010879001;0,008805914;;;
558;0,094887615;0,20576417;0,141913607;0,144407009;0,101692037;0,08178077;0,076593357;0,0653924;0,045029825;0,044932135;0,032213274;0,025510299;0,015272752;0,010662824;0,008835542;;;
210;0,09487866;0,203706183;0,150077004;0,141395143;0,09415328;0,091426052;0,07159683;0,067146938;0,044974112;0,045022304;0,030438921;0,025285191;0,015185602;0,01083124;0,008761199;;;
543;0,094872066;0,204953143;0,146323888;0,145201165;0,098772012;0,081817251;0,073566851;0,067339615;0,046755475;0,04380319;0,031632723;0,024751629;0,015200007;0,011211777;0,008671275;;;
5;0,094872024;0,203784562;0,149561026;0,139735522;0,103051258;0,086831458;0,071693459;0,066960522;0,044424122;0,044507858;0,029715652;0,024956083;0,014937025;0,011159316;0,008682138;;;
342;0,094867346;0,20809302;0,145279365;0,140789095;0,09666565;0,08388686;0,077787034;0,068594268;0,045926387;0,043515766;0,031244954;0,023963188;0,014694893;0,010933655;0,008625864;;;
992;0,09486542;0,202231674;0,147713303;0,14168783;0,090486272;0,092153308;0,076721318;0,067636204;0,044593762;0,045022281;0,032314621;0,024456705;0,015212135;0,01081204;0,008958548;;;
978;0,094861649;0,197474906;0,143485403;0,150185005;0,094718193;0,086594234;0,075602142;0,068270084;0,047282681;0,043009822;0,032523199;0,02584391;0,015383356;0,010745931;0,008881134;;;
845;0,094850289;0,197183183;0,155481655;0,141430292;0,098202655;0,087782109;0,072747539;0,06519367;0,045176467;0,045263612;0,031192548;0,025487294;0,015027726;0,010711548;0,009119702;;;
8;0,094843804;0,196736416;0,151994767;0,14645109;0,09652967;0,087219181;0,070542866;0,069337692;0,044900642;0,044176596;0,032677974;0,025000827;0,014539045;0,011029552;0,008863684;;;
414;0,094838551;0,203564218;0,145737689;0,146732365;0,095891345;0,083905287;0,079998231;0,064610231;0,046903798;0,043579173;0,030138932;0,0239054;0,015167283;0,011212739;0,00865331;;;
756;0,094802658;0,194846097;0,145995016;0,141111544;0,1032016;0,090368317;0,077646127;0,066922499;0,044369654;0,046802782;0,030053944;0,024865204;0,014288264;0,010815095;0,008713856;;;
824;0,094800012;0,1913875;0,143998366;0,149768296;0,096538375;0,089710526;0,080827979;0,065234717;0,045566953;0,045429288;0,032243182;0,024605555;0,015118835;0,010790646;0,008779783;;;
132;0,094784835;0,194111597;0,15006811;0,149130685;0,095715689;0,085717757;0,077074006;0,067626828;0,044170965;0,044228766;0,031331517;0,02538333;0,014982832;0,011555071;0,008902848;;;
122;0,094768952;0,196232977;0,139940693;0,157646668;0,096721894;0,090395054;0,07412529;0,066835669;0,044459166;0,041863105;0,031887625;0,025069246;0,01545383;0,010628791;0,008739992;;;
697;0,094713092;0,205392504;0,15026328;0,138301828;0,096283042;0,086166665;0,076748655;0,066410671;0,045317328;0,044878524;0,031284274;0,024837783;0,01485555;0,010608358;0,008651538;;;
271;0,094708662;0,201305758;0,149271673;0,144992129;0,100367831;0,085206365;0,073687478;0,06539889;0,045647765;0,044209124;0,031425377;0,023684044;0,015301901;0,010609917;0,008891747;;;
387;0,094704234;0,202148679;0,144079824;0,149207499;0,100046786;0,087509408;0,070422202;0,067700749;0,045841739;0,041281857;0,031593574;0,025097844;0,015136972;0,011182304;0,008750564;;;
40;0,094687976;0,196074651;0,152902354;0,14304937;0,092696296;0,08893802;0,077219988;0,068260647;0,043873515;0,045238612;0,031739867;0,025426131;0,015033194;0,010782578;0,008764778;;;
531;0,094687677;0,205005375;0,147333607;0,144322462;0,099888532;0,083908837;0,07089718;0,068953891;0,04591682;0,0425649;0,030941411;0,025479488;0,014990374;0,01091088;0,008886244;;;
264;0,094673745;0,205641091;0,136877247;0,142133081;0,108068769;0,084529245;0,075733528;0,065447495;0,046043232;0,043891787;0,031780685;0,025219704;0,01452217;0,011286012;0,008825955;;;
941;0,09467246;0,200175279;0,144331129;0,14821384;0,101257177;0,084835994;0,078537226;0,064185192;0,045279772;0,044228414;0,029989358;0,024563775;0,0150733;0,010673955;0,00865559;;;
506;0,094670533;0,200328378;0,142348149;0,147433237;0,102702333;0,083654183;0,073857204;0,067984996;0,046623097;0,0439292;0,030193592;0,025380117;0,015238726;0,011393107;0,00893368;;;
33;0,094661492;0,203362702;0,154831861;0,135266133;0,100558535;0,086904402;0,074736757;0,065917382;0,044228929;0,042969911;0,031493591;0,024919342;0,01539488;0,010594672;0,008820903;;;
350;0,094653085;0,197427553;0,14817374;0,151169659;0,091215514;0,087677953;0,080540832;0,066785187;0,044713503;0,042811985;0,029803111;0,025240581;0,014920766;0,010716251;0,008803365;;;
593;0,094649957;0,200236529;0,153338947;0,138950498;0,100731932;0,084666408;0,076046487;0,064849142;0,046058737;0,044026209;0,031092765;0,024928003;0,015038893;0,011109826;0,008925624;;;
160;0,094645961;0,204246628;0,155007656;0,144300933;0,093437476;0,087046671;0,07282022;0,066312755;0,045732453;0,041164654;0,030216799;0,025011716;0,015020388;0,010716915;0,008964736;;;
816;0,094639692;0,203737191;0,143700865;0,14271935;0,098110959;0,087896054;0,072563314;0,069114985;0,04497069;0,046097821;0,030808281;0,025378486;0,014982364;0,011321419;0,008598222;;;
485;0,094637048;0,200504629;0,145701878;0,140638822;0,102686535;0,090286191;0,074709367;0,06502304;0,044790557;0,044913576;0,030947453;0,024484537;0,015715945;0,010786428;0,008811042;;;
617;0,094614491;0,198480562;0,147366464;0,149328708;0,098842529;0,085759281;0,070832422;0,06908424;0,043983515;0,043950777;0,032277737;0,025463334;0,014570387;0,01116198;0,008898063;;;
989;0,094603309;0,196261527;0,1466619;0,150797343;0,097199242;0,086959156;0,074653103;0,065420201;0,046209582;0,044264177;0,03089434;0,025535841;0,015108008;0,011183233;0,008852347;;;
325;0,094602492;0,196248833;0,151214379;0,137924251;0,106238562;0,087490434;0,071935425;0,067974607;0,047105463;0,042826946;0,031487094;0,024524435;0,014967627;0,011197922;0,008864022;;;
815;0,094598903;0,188677455;0,148545448;0,15103812;0,095357488;0,089937689;0,079420103;0,065855885;0,047255964;0,042391049;0,030832642;0,025048556;0,015561038;0,011127889;0,008950675;;;
38;0,094591986;0,198780042;0,150814693;0,139920178;0,101064121;0,08718745;0,072219378;0,069812477;0,044447951;0,043476065;0,031653648;0,025805222;0,015195212;0,010866818;0,008756746;;;
402;0,094589391;0,19565265;0,153518273;0,148344753;0,09178632;0,08682915;0,077224461;0,067450387;0,044688027;0,043670287;0,031488992;0,024987363;0,014289394;0,011256138;0,008813805;;;
489;0,094586812;0,193100287;0,149833998;0,147169886;0,100195344;0,088347729;0,074383902;0,066674852;0,045021416;0,04427951;0,031315225;0,024527805;0,015044048;0,01126644;0,008839558;;;
727;0,094584767;0,190203558;0,1519853;0,143446456;0,100701002;0,087538974;0,07324706;0,072336901;0,046082511;0,043486009;0,031702637;0,02448303;0,014905901;0,010932205;0,008948456;;;
993;0,094580873;0,20496265;0,14801168;0,149723161;0,089275135;0,088995705;0,077751358;0,063053661;0,044208245;0,043194565;0,030969288;0,025586553;0,014838852;0,010699368;0,00872978;;;
875;0,09455425;0,195891477;0,150713848;0,145675861;0,102804451;0,087692407;0,071582528;0,065589757;0,044616717;0,044021736;0,031380567;0,025106526;0,014939142;0,011261968;0,008723015;;;
112;0,094551808;0,20241567;0,13663949;0,154182488;0,103640522;0,084021579;0,069985844;0,068649511;0,044928454;0,044519024;0,030873027;0,024720706;0,015420916;0,011189814;0,008812955;;;
853;0,094550955;0,209257034;0,14412995;0,143270893;0,097877498;0,0840461;0,075901721;0,063259449;0,046884106;0,044043507;0,031237308;0,024946486;0,015113787;0,011215849;0,008816311;;;
502;0,0945474;0,195348701;0,13997029;0,152484881;0,104919864;0,089688451;0,07378655;0,063889273;0,044298589;0,044659752;0,031260277;0,024825626;0,015059644;0,010705975;0,009102128;;;
998;0,094524721;0,203019521;0,141314423;0,146236404;0,097529401;0,084945545;0,078112497;0,068859905;0,046675976;0,041356904;0,032306319;0,025232329;0,014538671;0,010904767;0,008967338;;;
